,recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
8732,316004,1989-03-08,1,IN,0,0,0,0,0,1,1938-06-17,50,18228.0,10019.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0.5332298
8733,316005,1989-01-20,1,IN,1,0,0,0,1,0,1944-11-13,44,18303.0,4675.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
8734,316007,1988-08-02,0,IN,0,0,1,0,1,0,1961-01-31,27,7629.0,150.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0
8735,316010,1989-01-23,1,SM,1,1,0,0,1,0,1962-01-04,27,19837.0,4087.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8736,316014,1988-04-14,1,LC,1,0,0,0,0,1,1952-09-02,35,16074.0,3162.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8737,316015,1988-12-07,0,SM,0,1,0,0,1,0,1958-10-29,30,3315.0,3949.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8738,316016,1988-07-27,0,SM,0,0,1,0,1,0,1965-03-11,23,35445.0,8000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
8739,316017,1989-02-06,0,NE,0,1,1,1,0,0,1966-05-05,22,14791.0,1400.0,1.0,1.0,0.0,1,0,1,0,0,0,0,0,0.0
8740,316019,1988-04-21,1,LC,0,0,1,0,0,1,1957-08-18,30,0.0,3600.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0
8741,316020,1988-09-29,0,IN,0,1,0,0,1,0,1951-04-02,37,11276.0,1000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,1.0
8742,316021,1988-11-29,1,PR,1,0,1,0,0,1,1966-08-07,22,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,1.0
8743,316022,1989-03-08,1,IN,1,0,0,1,0,0,1933-01-05,56,0.0,0.0,0.0,0.0,0.71640396,0,0,0,0,0,0,0,0,1.0
8744,316023,1988-08-09,0,CC,0,0,0,0,1,0,1949-07-07,39,552.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1.0
8745,316028,1988-09-09,0,OH,0,1,1,1,0,0,1965-03-18,23,12964.0,3486.0,1.0,1.0,1.0,0,0,1,0,0,0,0,1,0.0
8746,316029,1988-08-22,1,CC,1,1,1,1,0,0,1961-02-08,27,4584.0,0.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,1.0
8747,316030,1988-11-10,1,CV,0,0,1,0,0,1,1965-09-09,23,32038.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.40733594
8748,316031,1988-03-23,0,CV,0,0,1,1,0,0,1953-07-18,34,9735.0,9000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8749,316032,1988-07-05,1,CI,1,1,0,1,0,0,1962-10-04,25,15288.0,3600.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
8750,316035,1988-04-25,0,JK,0,0,0,1,0,0,1946-04-24,42,2250.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1.0
8751,316037,1988-08-17,1,IN,1,1,0,0,1,0,1932-11-10,55,14668.0,8240.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0
8752,316039,1988-10-21,1,OK,1,1,0,1,0,0,1958-05-12,30,0.0,0.0,0.21116078,0.0,1.0,0,1,0,0,1,0,0,1,1.0
8753,316041,1988-08-19,1,HF,0,0,0,1,0,0,1961-01-27,27,0.0,0.0,1.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
8754,316042,1988-08-03,0,SM,0,0,1,0,1,0,1932-07-13,56,16224.0,3500.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0.0
8755,316044,1989-01-26,0,OK,0,0,1,0,0,1,1955-02-26,33,46790.0,4103.911,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.40733594
8756,316045,1989-07-21,1,IN,1,0,1,0,1,0,1945-11-15,43,28512.0,12000.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
8757,316047,1989-01-20,0,NE,0,1,0,1,0,0,1956-07-29,32,0.0,1306.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8758,316048,1988-07-08,0,IN,0,0,0,0,1,0,1960-12-22,27,30485.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,1.0
8759,316050,1988-02-19,1,CV,0,0,1,0,1,0,1960-09-20,27,21452.0,12098.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8760,316054,1989-07-13,1,PR,1,0,1,0,0,1,1950-08-07,38,7147.0,0.0,0.0,0.0,0.68767726,1,0,0,0,0,1,0,0,1.0
8761,316056,1988-09-12,0,SM,0,0,1,1,0,0,1952-10-04,35,27981.0,4103.911,0.33528507,0.06431255,0.68767726,0,0,0,0,1,0,0,0,0.40733594
8762,316058,1988-09-01,1,CC,1,0,0,0,1,0,1956-09-10,31,14010.0,0.0,1.0,0.0,1.0,0,1,0,0,1,0,0,0,1.0
8763,316060,1988-05-11,1,IN,1,0,1,0,1,0,1963-02-08,25,8691.0,215.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
8764,316061,1988-03-02,0,JK,0,0,1,1,0,0,1957-08-17,30,39132.0,9995.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0.40733594
8765,316065,1988-04-20,1,LC,1,0,1,0,1,0,1933-06-06,54,7099.0,4103.911,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.40733594
8766,316066,1989-02-03,0,SM,0,0,1,0,1,0,1966-10-01,22,3461.0,6700.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8767,316067,1989-08-24,1,LC,1,0,1,1,0,0,1953-02-27,36,9895.0,162.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8768,316070,1988-06-03,1,OH,1,0,1,1,0,0,1944-07-26,43,11372.0,650.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,1.0
8769,316071,1988-09-19,1,CC,0,0,1,0,1,0,1958-08-02,30,2556.0,900.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0
8770,316072,1989-01-05,0,IN,0,0,0,0,1,0,1961-01-22,27,20880.0,400.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0
8771,316074,1988-11-11,1,IN,1,0,0,0,0,1,1955-02-16,33,2697.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
8772,316075,1988-05-03,0,PR,0,1,0,0,1,0,1944-10-01,43,782.0,0.0,0.21116078,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8773,316077,1988-08-19,1,HF,0,0,1,0,0,1,1962-07-11,26,29297.0,9000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8774,316078,1988-03-30,0,CV,0,0,0,0,0,1,1948-04-26,39,1212.0,3200.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
8775,316079,1988-10-03,1,CV,1,1,0,1,0,0,1960-12-10,27,2768.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
8776,316080,1988-03-23,1,IN,0,0,0,0,0,1,1943-12-17,44,0.0,16000.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
8777,316081,1988-08-12,1,OH,1,0,1,0,0,1,1960-12-28,27,26655.0,1560.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
8778,316083,1989-04-04,0,LC,0,0,0,1,0,0,1960-05-25,28,7513.0,6000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
8779,316085,1988-03-30,1,CV,1,0,0,0,1,0,1952-01-02,36,23682.0,8000.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0.5332298
8780,316086,1988-03-04,0,IN,0,0,0,0,1,0,1956-07-15,31,7395.0,6000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8781,316088,1988-11-04,0,LC,0,0,1,0,0,1,1938-12-29,49,26526.0,6185.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
8782,316089,1988-03-24,1,MD,1,0,0,0,1,0,1947-12-09,40,1477.0,3696.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
8783,316090,1988-08-16,1,CI,0,0,0,1,0,0,1965-04-09,23,14228.0,6000.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8784,316093,1988-03-25,1,IN,0,0,0,0,1,0,1952-08-31,35,0.0,32.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0
8785,316095,1988-02-04,1,MD,1,1,0,1,0,0,1948-11-01,39,33494.0,2921.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0.0
8786,316096,1988-11-17,1,MN,0,0,0,0,1,0,1946-09-19,42,357.0,500.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8787,316100,1987-12-04,1,IN,1,0,1,0,0,1,1949-01-11,38,3612.0,11000.0,0.0,0.0,0.68767726,1,0,0,0,0,1,0,0,0.0
8788,316105,1989-03-15,1,IN,0,0,1,0,1,0,1960-07-12,28,3048.0,3393.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8789,316108,1989-02-13,1,NE,1,0,1,0,0,1,1955-05-29,33,10095.0,844.0,0.0,0.0,0.68767726,1,0,0,0,1,0,0,0,1.0
8790,316109,1988-07-21,0,JK,0,0,1,1,0,0,1958-12-12,29,9430.0,6.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
8791,316110,1988-08-30,1,CC,1,0,1,0,1,0,1947-04-26,41,52693.0,3000.0,1.0,0.0,1.0,0,1,0,0,0,1,0,0,1.0
8792,316111,1988-10-06,1,HF,0,0,1,0,0,1,1961-03-14,27,0.0,4103.911,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.40733594
8793,316112,1987-12-14,1,CC,0,0,1,0,1,0,1960-05-31,27,17191.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,1.0
8794,316117,1988-04-19,1,PR,1,0,1,0,0,1,1963-11-10,24,818.0,4103.911,0.33528507,0.06431255,0.68767726,1,0,1,0,0,0,0,0,0.40733594
8795,316118,1988-09-16,0,IN,0,0,0,0,1,0,1944-11-26,43,19257.0,3837.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.5332298
8796,316119,1989-07-12,1,IN,0,0,0,0,1,0,1959-08-12,29,24471.0,5200.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
8797,316120,1988-08-04,0,IN,0,1,0,0,1,0,1955-08-27,32,6454.0,8000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8798,316124,1988-09-20,1,CC,1,0,1,1,0,0,1964-06-15,24,11375.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,0,1,1.0
8799,316125,1988-10-19,0,CV,0,0,1,0,1,0,1953-03-23,35,567.0,4103.911,1.0,0.0,0.68767726,0,0,0,0,1,0,0,0,0.40733594
8800,316130,1988-03-23,1,CV,1,0,1,0,0,1,1964-07-11,23,49047.0,8672.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0.0
8801,316131,1989-06-30,0,IN,0,0,1,0,0,1,1956-06-13,33,6465.0,2000.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,1.0
8802,316133,1989-08-04,0,IN,0,0,1,0,0,1,1954-06-04,35,76.0,400.0,0.33528507,0.0,0.68767726,0,1,0,0,1,0,0,0,1.0
8803,316135,1988-02-25,0,IN,1,1,0,1,0,0,1961-09-03,26,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,1,1.0
8804,316139,1988-11-23,1,IN,1,1,0,0,1,0,1953-12-21,34,2723.0,2444.656,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.5332298
8805,316141,1989-03-08,0,IN,0,0,0,0,1,0,1960-11-03,28,17502.0,10000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8806,316142,1988-01-13,1,JC,1,1,0,1,0,0,1962-03-18,25,7418.0,206.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
8807,316143,1987-12-10,1,MD,1,0,0,0,1,0,1935-06-24,52,34668.0,5284.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
8808,316144,1989-01-03,0,SM,0,0,1,0,1,0,1948-09-18,40,0.0,8500.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8809,316145,1988-04-15,1,CV,1,0,0,0,1,0,1964-09-14,23,8848.0,2444.656,0.21116078,0.0,0.0,0,0,1,0,0,0,0,0,0.0
8810,316146,1988-08-09,1,HF,1,0,1,0,1,0,1956-02-26,32,60318.0,4103.911,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8811,316147,1988-03-02,1,LC,1,1,0,1,0,0,1952-12-07,35,43977.0,3000.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0.0
8812,316150,1988-06-03,1,IN,0,0,0,0,0,1,1934-06-14,53,705.0,863.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
8813,316152,1988-08-12,0,OH,0,0,0,1,0,0,1948-05-24,40,2972.0,2444.656,1.0,0.0,1.0,0,0,0,0,0,1,0,1,1.0
8814,316154,1988-07-13,0,HF,0,0,1,1,0,0,1948-04-25,40,0.0,4103.911,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.40733594
8815,316158,1988-05-25,1,CV,1,0,0,0,1,0,1963-09-28,24,3180.0,0.0,0.21116078,0.0,0.0,0,0,1,0,0,0,0,0,0.5332298
8816,316163,1988-03-23,1,IN,0,0,1,0,1,0,1965-08-24,22,39720.0,2658.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8817,316165,1988-04-29,1,CV,1,0,0,1,0,0,1932-08-16,55,1891.0,532.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0
8818,316167,1988-05-10,1,CV,1,0,1,0,1,0,1946-07-16,41,9161.0,4103.911,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0.0
8819,316169,1988-04-07,1,MD,0,0,0,0,1,0,1952-12-15,35,64095.0,7726.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8820,316170,1988-07-15,1,IN,0,0,0,0,0,1,1958-09-01,29,30872.0,6700.0,0.21116078,0.0,0.0,1,0,0,1,0,0,0,0,0.5332298
8821,316174,1988-05-31,1,IN,0,0,0,0,1,0,1952-02-24,36,21898.0,4355.0,0.0,1.0,0.71640396,0,0,0,0,0,1,0,0,0.0
8822,316176,1988-08-22,0,CC,0,1,0,1,0,0,1945-10-16,42,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,1.0
8823,316177,1989-03-17,0,NE,0,1,0,0,1,0,1953-10-30,35,4200.0,2000.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
8824,316180,1988-10-13,1,CV,1,1,0,1,0,0,1965-08-25,23,441.0,2000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8825,316183,1988-02-12,0,LC,0,0,1,0,0,1,1959-03-07,28,29970.0,2700.0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
8826,316184,1988-08-18,1,CC,0,1,0,0,1,0,1945-10-30,42,1203.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
8827,316185,1987-12-10,0,MD,0,0,0,0,0,1,1957-07-20,30,10632.0,3040.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8828,316187,1989-01-18,0,IN,0,0,0,0,1,0,1959-01-30,29,98153.0,3120.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8829,316188,1988-08-15,1,LC,1,0,0,1,0,0,1951-02-28,37,5064.0,4000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8830,316189,1988-06-27,1,CV,1,0,0,0,1,0,1935-02-09,53,30363.0,4370.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0
8831,316191,1989-01-20,1,IN,1,0,1,1,0,0,1932-08-12,56,1896.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,1.0
8832,316195,1988-07-26,1,MN,0,0,0,0,1,0,1939-01-31,49,18776.0,3000.0,0.0,0.0,0.71640396,0,0,0,0,0,0,1,1,0.0
8833,316198,1988-12-15,0,JK,0,0,0,1,0,0,1966-09-19,22,0.0,2444.656,0.21116078,0.11530664,0.71640396,1,0,1,0,0,0,0,0,0.5332298
8834,316199,1989-02-03,1,IN,0,1,0,0,0,1,1958-02-04,30,15890.0,2444.656,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.5332298
8835,316202,1989-04-12,1,IN,1,0,1,0,1,0,1947-06-30,41,56171.0,10000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8836,316203,1989-03-08,0,IN,0,0,1,1,0,0,1922-08-31,66,10680.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1.0
8837,316205,1987-12-30,0,IN,0,1,0,0,1,0,1944-01-15,43,555.0,2444.656,0.0,0.0,0.71640396,0,0,0,0,0,1,0,0,0.0
8838,316206,1987-11-19,0,MD,0,1,0,0,1,0,1963-12-01,23,7185.0,2702.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8839,316207,1988-12-05,0,LC,0,0,1,0,0,1,1954-03-30,34,4980.0,3000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8840,316208,1989-03-28,1,NE,1,0,0,1,0,0,1958-07-17,30,5142.0,7000.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
8841,316216,1988-12-06,0,PR,0,0,0,1,0,0,1953-07-24,35,0.0,0.0,0.0,0.11530664,1.0,0,0,0,0,1,0,0,0,1.0
8842,316218,1988-08-26,0,IN,0,0,0,0,0,1,1957-09-25,30,3771.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
8843,316219,1989-03-15,0,NE,0,0,1,1,0,0,1949-01-23,40,33906.0,4000.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0.0
8844,316220,1988-12-12,1,JK,1,1,1,1,0,0,1946-11-14,42,7734.0,0.0,0.33528507,0.0,0.0,1,0,0,0,0,1,0,0,1.0
8845,316223,1988-05-03,1,CV,1,1,0,0,1,0,1964-06-03,23,40223.0,2444.656,0.21116078,0.0,1.0,0,0,1,0,0,0,0,1,0.5332298
8846,316224,1988-11-18,0,IN,0,0,1,0,0,1,1957-12-02,30,366.0,4103.911,0.0,1.0,0.0,0,0,0,0,1,0,0,1,1.0
8847,316225,1989-06-21,1,NE,1,0,0,1,0,0,1962-03-21,27,42333.0,4592.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
8848,316226,1989-04-11,1,CI,1,0,0,0,1,0,1954-05-17,34,17508.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
8849,316228,1989-07-21,0,IN,0,0,1,0,0,1,1963-10-20,25,31362.0,4103.911,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0
8850,316229,1989-05-25,1,PR,1,1,0,0,1,0,1948-01-03,41,26766.0,3500.0,0.21116078,0.0,0.71640396,0,1,0,0,0,1,0,0,1.0
8851,316230,1988-12-30,1,NE,1,0,1,1,0,0,1959-04-11,29,17676.0,4103.911,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.40733594
8852,316232,1988-12-21,1,CC,1,0,0,1,0,0,1965-10-12,23,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,1.0
8853,316235,1988-10-25,0,CC,0,0,0,0,1,0,1964-08-19,24,18767.0,150.0,0.21116078,0.0,1.0,0,1,1,0,0,0,0,0,1.0
8854,316238,1989-01-20,0,IN,0,0,0,1,0,0,1914-06-28,74,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0
8855,316239,1988-12-05,1,CC,1,0,1,0,1,0,1955-11-22,33,52965.0,19454.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0
8856,316240,1988-05-05,1,CV,0,0,1,0,0,1,1964-06-04,23,10729.0,2700.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
8857,316241,1989-01-24,0,SM,0,0,0,0,1,0,1932-05-17,56,4854.0,8137.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
8858,316243,1988-06-27,1,SM,0,0,0,0,1,0,1957-12-29,30,0.0,5528.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8859,316244,1988-04-15,0,IN,0,0,1,0,1,0,1963-05-17,24,20258.0,4103.911,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8860,316245,1989-09-20,0,PR,0,0,1,0,0,1,1948-07-18,41,28179.0,2560.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8861,316246,1988-03-25,1,IN,0,0,0,1,0,0,1963-05-07,24,1104.0,530.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.5332298
8862,316247,1988-10-05,1,CV,1,1,0,1,0,0,1966-08-17,22,6271.0,170.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
8863,316250,1988-09-06,1,CC,1,0,0,1,0,0,1947-09-04,41,26340.0,6414.0,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0.0
8864,316257,1988-02-05,1,CC,1,0,1,0,0,1,1960-06-15,27,45215.0,1500.0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
8865,316258,1988-10-24,0,HF,0,0,0,0,1,0,1962-08-18,26,23756.0,2444.656,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
8866,316259,1988-05-05,0,MD,0,0,1,0,1,0,1966-01-14,22,32057.0,4482.0,1.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8867,316262,1988-10-11,1,CC,1,0,1,0,1,0,1951-08-23,37,63016.0,5000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
8868,316264,1988-10-18,1,PR,1,1,0,0,0,1,1961-10-22,26,12562.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
8869,316265,1988-10-13,0,CV,0,1,0,0,0,1,1963-05-16,25,9212.0,2444.656,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
8870,316270,1988-10-05,1,CC,0,0,1,0,1,0,1938-01-28,50,6726.0,4103.911,1.0,0.0,1.0,0,1,0,0,0,0,1,0,1.0
8871,316272,1989-05-02,0,NE,0,0,1,1,0,0,1965-06-23,23,17876.0,4000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8872,316274,1988-08-03,1,MN,1,0,1,1,0,0,1955-05-20,33,0.0,1000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
8873,316275,1989-02-08,1,IN,0,0,1,0,1,0,1942-09-28,46,14321.0,4103.911,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
8874,316276,1988-12-30,1,IN,1,0,0,0,0,1,1961-08-26,27,19345.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,1.0
8875,316277,1988-04-19,1,JK,1,0,1,1,0,0,1949-01-12,39,16055.0,180.0,1.0,0.0,1.0,1,0,0,0,0,1,0,0,0.0
8876,316280,1988-05-11,1,IN,0,0,0,0,1,0,1961-04-30,27,14362.0,1000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8877,316283,1988-07-07,0,JK,0,0,1,1,0,0,1956-10-26,31,33246.0,6000.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
8878,316285,1988-06-30,0,MD,0,1,1,0,1,0,1965-12-15,22,63888.0,7200.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8879,316287,1989-05-03,0,IN,0,0,0,0,1,0,1957-09-15,31,31618.0,12000.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8880,316289,1988-08-30,0,CC,0,0,1,1,0,0,1954-10-12,33,13104.0,1520.0,0.0,1.0,1.0,0,1,0,0,1,0,0,0,0.0
8881,316291,1988-08-03,1,CC,1,1,1,0,1,0,1954-08-07,33,35065.0,4103.911,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0.40733594
8882,316294,1988-11-18,1,CC,1,0,1,0,1,0,1953-08-13,35,7507.0,2000.0,0.0,0.0,1.0,0,1,0,0,1,0,0,1,0.0
8883,316295,1989-02-17,1,IN,1,0,1,0,1,0,1957-07-30,31,10093.0,800.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8884,316296,1989-04-24,1,LC,1,0,1,0,0,1,1942-10-16,46,564.0,18000.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0
8885,316298,1988-08-25,1,CC,1,1,0,1,0,0,1958-01-16,30,6355.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0
8886,316299,1988-05-02,1,LC,1,0,1,0,0,1,1935-12-07,52,7791.0,4103.911,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.40733594
8887,316302,1988-08-16,0,CC,0,0,0,1,0,0,1958-11-08,29,7126.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,1.0
8888,316307,1989-08-03,1,LC,1,0,0,0,0,1,1964-05-05,25,14587.0,1900.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8889,316309,1989-05-08,1,CI,0,0,1,1,0,0,1958-01-31,31,13335.0,6000.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0.0
8890,316313,1989-01-26,1,MN,1,0,1,0,1,0,1933-04-06,55,7755.0,9388.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0
8891,316315,1989-01-12,1,NE,0,1,0,1,0,0,1961-10-08,27,5281.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,1.0
8892,316316,1988-08-29,1,CV,0,0,0,1,0,0,1958-05-18,30,15113.0,1820.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8893,316317,1988-11-01,1,SM,1,1,1,0,1,0,1956-04-12,32,70421.0,1300.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
8894,316318,1989-07-28,0,IN,0,0,1,0,0,1,1952-11-24,36,7747.0,3600.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8895,316320,1988-03-04,0,PR,0,1,1,0,0,1,1934-05-05,53,28749.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1.0
8896,316321,1989-03-14,1,LC,1,1,1,0,0,1,1949-05-22,39,38754.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8897,316325,1989-02-13,0,LC,0,0,1,1,0,0,1955-10-27,33,9797.0,7000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
8898,316328,1989-09-12,1,LC,1,0,1,1,0,0,1961-05-31,28,30.0,4000.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
8899,316330,1987-12-04,1,PR,1,0,0,1,0,0,1965-02-18,22,13056.0,3000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
8900,316331,1988-10-24,0,HF,0,0,1,0,0,1,1952-09-01,36,30025.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
8901,316333,1988-06-29,0,PR,0,0,1,0,0,1,1966-06-23,22,13076.0,4103.911,0.33528507,0.0,0.68767726,0,1,1,0,0,0,0,1,0.40733594
8902,316334,1988-11-15,1,NE,1,0,1,0,1,0,1954-10-24,34,15725.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
